EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Over18,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1469,49,46-55,No,Travel_Frequently,Sales,2,Medical,Good,Male,2,Sales Executive,Poor,Married,5390,Y,No,14,Average,17,9,6,0,8.0
RM037,50,46-55,Yes,Travel_Rarely,Sales,3,Marketing,Poor,Male,1,Sales Representative,Average,Married,2683,Y,Yes,14,Average,3,3,2,0,2.0
RM063,50,46-55,No,Travel_Rarely,Research & Development,7,Medical,Poor,Female,5,Research Director,Average,Divorced,18740,Y,Yes,12,Average,29,27,3,13,8.0
RM107,50,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,Poor,Female,5,Research Director,Poor,Married,18172,Y,Yes,19,Average,28,8,3,0,7.0
RM132,50,46-55,No,Travel_Frequently,Sales,12,Marketing,Average,Female,3,Sales Executive,Good,Single,9208,Y,No,11,Average,16,2,2,2,1.0
RM166,50,46-55,No,Travel_Rarely,Research & Development,11,Life Sciences,Average,Female,5,Manager,Poor,Single,19926,Y,No,15,Average,21,5,4,4,4.0
RM184,50,46-55,No,Travel_Rarely,Research & Development,1,Medical,Average,Male,1,Laboratory Technician,Average,Married,3690,Y,No,15,Average,5,3,2,0,2.0
RM234,50,46-55,No,Travel_Rarely,Sales,1,Medical,Good,Female,5,Manager,Good,Divorced,19517,Y,No,11,Average,32,7,0,0,6.0
RM280,50,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,Poor,Male,5,Research Director,Poor,Divorced,19144,Y,No,14,Average,28,10,4,1,6.0
RM368,50,46-55,No,Travel_Rarely,Research & Development,10,Technical Degree,Good,Male,3,Healthcare Representative,Good,Single,10496,Y,No,15,Average,20,4,3,1,3.0
RM426,50,46-55,No,Travel_Rarely,Research & Development,29,Life Sciences,Poor,Male,4,Manager,Average,Married,17046,Y,No,15,Average,28,27,10,15,7.0
RM478,50,46-55,No,Travel_Frequently,Human Resources,3,Medical,Poor,Male,5,Manager,Poor,Married,18200,Y,No,11,Average,32,32,5,10,7.0
RM524,50,46-55,No,Travel_Rarely,Research & Development,28,Medical,Good,Male,1,Laboratory Technician,Average,Married,3221,Y,Yes,11,Average,20,20,8,3,8.0
RM529,50,46-55,Yes,Travel_Frequently,Sales,8,Technical Degree,Poor,Male,2,Sales Executive,Average,Married,6796,Y,Yes,14,Average,18,4,3,1,3.0
RM540,50,46-55,No,Travel_Rarely,Sales,8,Marketing,Good,Male,1,Sales Representative,Poor,Married,3875,Y,No,15,Average,4,2,2,2,2.0
RM589,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,Average,Male,4,Research Director,Average,Married,17639,Y,No,16,Average,30,4,3,0,3.0
RM654,50,46-55,No,Non_Travel,Research & Development,2,Life Sciences,Poor,Male,4,Manager,Poor,Divorced,17924,Y,No,11,Average,31,31,6,14,7.0
RM715,50,46-55,No,Travel_Rarely,Research & Development,1,Medical,Good,Male,4,Research Director,Good,Divorced,17399,Y,No,22,Good,32,5,4,1,3.0
RM722,50,46-55,No,Travel_Rarely,Research & Development,24,Life Sciences,Good,Male,4,Manufacturing Director,Average,Married,13973,Y,Yes,18,Average,22,12,11,1,5.0
RM743,50,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,Poor,Male,1,Laboratory Technician,Good,Married,2380,Y,No,18,Average,8,1,0,0,0.0
RM752,50,46-55,No,Non_Travel,Sales,1,Life Sciences,Good,Female,2,Sales Executive,Average,Married,6347,Y,No,12,Average,19,18,7,0,13.0
RM767,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,Poor,Male,5,Research Director,Average,Married,19237,Y,Yes,11,Average,29,8,1,7,7.0
RM802,50,46-55,Yes,Travel_Frequently,Sales,1,Other,Good,Male,2,Sales Executive,Average,Single,4728,Y,Yes,14,Average,5,0,0,0,0.0
RM868,50,46-55,No,Travel_Frequently,Research & Development,2,Medical,Good,Female,4,Manager,Poor,Married,17856,Y,No,22,Good,32,2,2,2,2.0
RM946,50,46-55,No,Travel_Rarely,Research & Development,28,Life Sciences,Good,Female,4,Research Director,Poor,Married,16880,Y,Yes,11,Average,25,3,2,1,2.0
RM1087,50,46-55,No,Travel_Frequently,Research & Development,22,Medical,Average,Male,4,Research Director,Good,Single,14411,Y,Yes,13,Average,32,32,6,13,9.0
RM1127,50,46-55,No,Travel_Rarely,Sales,9,Marketing,Average,Male,5,Manager,Average,Married,19331,Y,Yes,16,Average,27,1,0,0,0.0
RM1139,50,46-55,No,Travel_Frequently,Research & Development,20,Medical,Poor,Male,4,Healthcare Representative,Average,Married,11245,Y,Yes,15,Average,32,30,8,12,13.0
RM1178,50,46-55,No,Travel_Rarely,Research & Development,17,Life Sciences,Good,Female,3,Research Director,Poor,Divorced,13269,Y,No,15,Average,19,14,11,1,11.0
RM1453,50,46-55,Yes,Travel_Frequently,Sales,1,Life Sciences,Poor,Male,2,Sales Executive,Average,Divorced,6728,Y,No,12,Average,12,6,3,0,1.0
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,Marketing,Good,Male,3,Sales Executive,Poor,Divorced,10854,Y,Yes,13,Average,20,3,2,2,0.0
RM088,51,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,Good,Male,1,Laboratory Technician,Good,Married,2075,Y,No,23,Good,10,4,2,0,3.0
RM092,51,46-55,No,Travel_Rarely,Sales,21,Marketing,Average,Male,2,Sales Executive,Good,Single,5441,Y,Yes,22,Good,11,10,7,1,0.0
RM111,51,46-55,No,Travel_Frequently,Research & Development,1,Medical,Poor,Female,3,Healthcare Representative,Poor,Single,7484,Y,No,20,Good,23,13,12,12,8.0
RM124,51,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,Poor,Male,5,Research Director,Average,Single,19537,Y,No,13,Average,23,20,18,15,15.0
RM137,51,46-55,Yes,Travel_Frequently,Research & Development,8,Life Sciences,Poor,Male,3,Manufacturing Director,Good,Single,10650,Y,No,15,Average,18,4,2,0,3.0
RM157,51,46-55,No,Travel_Rarely,Research & Development,7,Medical,Poor,Male,2,Manufacturing Director,Average,Married,6132,Y,No,17,Average,10,1,0,0,0.0
RM190,51,46-55,No,Travel_Rarely,Research & Development,3,Medical,Good,Female,4,Healthcare Representative,Poor,Single,13734,Y,No,18,Average,21,7,7,1,0.0
RM214,51,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,Poor,Male,3,Research Director,Poor,Married,12490,Y,No,16,Average,16,10,9,4,7.0
RM259,51,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,Average,Male,1,Research Scientist,Good,Married,2723,Y,No,11,Average,1,1,0,0,3.0
RM300,51,46-55,No,Travel_Rarely,Research & Development,2,Medical,Good,Male,2,Manufacturing Director,Poor,Divorced,5482,Y,No,18,Average,13,4,1,1,2.0
RM377,51,46-55,No,Travel_Rarely,Sales,14,Life Sciences,Average,Female,2,Sales Executive,Good,Married,4936,Y,No,11,Average,18,7,7,0,7.0
RM617,51,46-55,No,Travel_Rarely,Sales,26,Marketing,Poor,Female,4,Manager,Average,Married,16307,Y,No,14,Average,29,20,6,4,17.0
RM780,51,46-55,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Poor,Male,1,Research Scientist,Average,Married,2461,Y,Yes,12,Average,18,10,0,2,7.0
RM919,51,46-55,No,Travel_Frequently,Sales,9,Life Sciences,Good,Male,5,Manager,Poor,Divorced,19847,Y,Yes,24,Good,31,29,10,11,10.0
RM931,51,46-55,No,Travel_Frequently,Research & Development,6,Medical,Poor,Female,1,Laboratory Technician,Average,Single,2838,Y,No,14,Average,8,7,0,7,7.0
RM963,51,46-55,No,Travel_Rarely,Human Resources,5,Life Sciences,Average,Male,4,Manager,Poor,Divorced,14026,Y,Yes,11,Average,33,33,9,0,10.0
RM972,51,46-55,No,Travel_Rarely,Research & Development,11,Technical Degree,Good,Female,4,Manufacturing Director,Poor,Single,13142,Y,No,16,Average,29,5,2,0,3.0
RM988,51,46-55,No,Travel_Frequently,Sales,2,Marketing,Poor,Male,3,Sales Executive,Poor,Married,10596,Y,No,11,Average,14,4,2,3,2.0
RM1276,51,46-55,No,Travel_Rarely,Research & Development,3,Technical Degree,Poor,Female,3,Manager,Average,Married,13116,Y,No,11,Average,15,2,2,2,2.0
RM191,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,Average,Male,5,Manager,Average,Married,19999,Y,No,14,Average,34,33,18,11,9.0
RM231,52,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,Average,Female,1,Laboratory Technician,Good,Single,3212,Y,No,15,Average,6,2,2,2,2.0
RM238,52,46-55,No,Non_Travel,Sales,2,Life Sciences,Poor,Male,5,Manager,Average,Single,19068,Y,Yes,18,Average,33,33,7,15,12.0
RM318,52,46-55,Yes,Travel_Rarely,Research & Development,8,Medical,Average,Male,2,Research Scientist,Poor,Married,4941,Y,No,15,Average,11,8,2,7,7.0
RM407,52,46-55,No,Travel_Rarely,Research & Development,3,Medical,Good,Male,3,Manufacturing Director,Average,Married,7969,Y,Yes,14,Average,28,5,4,0,3.0
RM409,52,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,Good,Female,4,Manager,Good,Married,16555,Y,No,13,Average,31,5,2,1,4.0
RM469,52,46-55,No,Travel_Rarely,Research & Development,6,Technical Degree,Good,Male,2,Research Scientist,Poor,Divorced,5577,Y,Yes,12,Average,18,10,9,6,9.0
RM562,52,46-55,No,Travel_Rarely,Sales,3,Marketing,Average,Male,4,Manager,Poor,Married,16856,Y,No,11,Average,34,34,6,1,16.0
RM571,52,46-55,No,Non_Travel,Research & Development,19,Medical,Good,Male,1,Research Scientist,Good,Married,4258,Y,No,18,Average,5,4,3,1,2.0
RM588,52,46-55,No,Travel_Rarely,Research & Development,11,Life Sciences,Good,Female,2,Laboratory Technician,Average,Married,3149,Y,No,20,Good,9,5,2,1,4.0
RM628,52,46-55,No,Travel_Frequently,Research & Development,25,Medical,Average,Female,4,Manufacturing Director,Good,Married,13826,Y,No,22,Good,31,9,8,0,0.0
RM700,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,Good,Male,4,Manager,Good,Married,17099,Y,No,15,Average,26,9,8,7,8.0
RM750,52,46-55,Yes,Travel_Rarely,Sales,2,Marketing,Poor,Female,5,Manager,Good,Married,19845,Y,No,15,Average,33,32,14,6,9.0
RM807,52,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,Poor,Male,3,Healthcare Representative,Poor,Single,10445,Y,No,19,Average,18,8,6,4,0.0
RM948,52,46-55,Yes,Travel_Rarely,Sales,5,Life Sciences,Poor,Male,3,Sales Executive,Poor,Single,8446,Y,Yes,19,Average,10,8,7,7,7.0
RM995,52,46-55,No,Travel_Frequently,Research & Development,28,Medical,Good,Female,4,Manufacturing Director,Average,Married,13247,Y,Yes,11,Average,24,5,3,0,2.0
RM1001,52,46-55,No,Travel_Rarely,Research & Development,8,Other,Average,Female,1,Laboratory Technician,Poor,Married,2950,Y,No,13,Average,12,5,4,0,4.0
RM1435,52,46-55,No,Non_Travel,Sales,29,Life Sciences,Poor,Male,1,Sales Representative,Good,Divorced,3482,Y,No,15,Average,16,9,8,0,0.0
RM019,53,46-55,No,Travel_Rarely,Sales,2,Life Sciences,Poor,Female,4,Manager,Good,Married,15427,Y,No,16,Average,31,25,8,3,7.0
RM026,53,46-55,No,Travel_Rarely,Research & Development,5,Other,Average,Female,5,Manager,Average,Divorced,19094,Y,No,11,Average,26,14,13,4,3.0
RM153,53,46-55,No,Travel_Rarely,Sales,6,Marketing,Poor,Male,2,Sales Representative,Average,Married,2306,Y,Yes,20,Good,13,7,7,4,5.0
RM185,53,46-55,No,Travel_Rarely,Research & Development,13,Medical,Good,Female,2,Manufacturing Director,Poor,Divorced,4450,Y,No,11,Average,5,4,2,1,3.0
RM281,53,46-55,No,Travel_Rarely,Research & Development,3,Medical,Average,Male,4,Research Director,Average,Married,17584,Y,Yes,16,Average,21,5,3,1,3.0
RM503,53,46-55,No,Travel_Rarely,Sales,1,Medical,Good,Female,2,Sales Executive,Poor,Single,8381,Y,No,20,Good,18,14,7,8,10.0
RM535,53,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,Average,Male,4,Research Director,Average,Married,14814,Y,No,19,Average,32,5,1,1,3.0
RM557,53,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,Good,Male,2,Laboratory Technician,Good,Single,2450,Y,No,17,Average,19,2,2,2,2.0
RM625,53,46-55,No,Travel_Rarely,Sales,7,Marketing,Poor,Female,3,Sales Executive,Good,Married,10934,Y,Yes,18,Average,35,5,2,0,4.0
RM647,53,46-55,No,Travel_Rarely,Sales,8,Marketing,Poor,Male,4,Sales Executive,Good,Married,11836,Y,No,14,Average,28,2,0,2,2.0
RM650,53,46-55,No,Travel_Rarely,Research & Development,23,Life Sciences,Good,Female,4,Research Director,Good,Single,14275,Y,No,18,Average,33,12,9,3,8.0
RM702,53,46-55,No,Travel_Rarely,Sales,2,Medical,Average,Male,4,Manager,Average,Divorced,14852,Y,No,13,Average,22,17,13,15,2.0
RM761,53,46-55,No,Travel_Frequently,Sales,2,Marketing,Average,Female,3,Sales Executive,Poor,Married,7525,Y,No,12,Average,30,15,7,6,12.0
RM859,53,46-55,No,Travel_Rarely,Research & Development,7,Medical,Good,Female,5,Manager,Average,Divorced,18606,Y,No,18,Average,26,7,7,4,7.0
RM1044,53,46-55,No,Travel_Rarely,Research & Development,2,Medical,Good,Male,4,Research Director,Poor,Single,16598,Y,No,12,Average,35,9,8,8,8.0
RM1112,53,46-55,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Average,Female,3,Manufacturing Director,Good,Married,10169,Y,No,16,Average,34,33,7,1,9.0
RM1204,53,46-55,No,Travel_Rarely,Research & Development,24,Medical,Poor,Male,3,Healthcare Representative,Good,Married,7005,Y,No,15,Average,11,4,3,1,2.0
RM1269,53,46-55,No,Non_Travel,Research & Development,1,Medical,Poor,Female,4,Manufacturing Director,Average,Married,12965,Y,Yes,20,Good,27,3,2,0,2.0
RM1397,53,46-55,Yes,Travel_Rarely,Sales,24,Life Sciences,Poor,Male,3,Sales Executive,Poor,Single,10448,Y,Yes,13,Average,15,2,2,2,2.0
RM096,54,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,Poor,Female,3,Research Director,Average,Married,13549,Y,No,12,Average,16,4,3,0,3.0
RM113,54,46-55,No,Non_Travel,Human Resources,26,Human Resources,Good,Female,4,Manager,Good,Single,17328,Y,Yes,12,Average,23,5,3,4,4.0
RM220,54,46-55,No,Travel_Rarely,Sales,3,Marketing,Good,Female,2,Sales Executive,Poor,Married,5940,Y,No,14,Average,16,6,2,0,5.0
RM333,54,46-55,No,Travel_Frequently,Research & Development,20,Life Sciences,Good,Female,2,Research Scientist,Average,Single,4869,Y,No,12,Average,20,4,3,0,3.0
RM393,54,46-55,No,Travel_Rarely,Research & Development,5,Medical,Poor,Male,5,Research Director,Poor,Married,19406,Y,No,11,Average,24,4,2,1,2.0
RM432,54,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,Average,Female,2,Laboratory Technician,Average,Single,3780,Y,No,11,Average,19,1,0,0,0.0
RM511,54,46-55,No,Travel_Rarely,Human Resources,19,Medical,Average,Male,3,Human Resources,Poor,Married,10725,Y,No,15,Average,16,9,7,7,1.0
RM576,54,46-55,No,Travel_Rarely,Research & Development,19,Medical,Good,Female,2,Manufacturing Director,Poor,Divorced,5485,Y,Yes,11,Average,9,5,3,1,4.0
RM729,54,46-55,No,Travel_Rarely,Research & Development,17,Technical Degree,Average,Female,3,Manufacturing Director,Average,Married,10739,Y,No,11,Average,22,10,7,0,8.0
RM772,54,46-55,No,Travel_Rarely,Sales,2,Life Sciences,Average,Female,3,Sales Executive,Average,Married,10686,Y,No,11,Average,13,9,4,7,0.0
RM891,54,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,Good,Female,3,Manufacturing Director,Average,Divorced,10502,Y,No,17,Average,33,5,4,1,4.0
RM895,54,46-55,No,Travel_Rarely,Research & Development,3,Life Sciences,Good,Male,4,Research Director,Good,Married,17779,Y,No,14,Average,36,10,9,0,9.0
RM1009,54,46-55,No,Travel_Rarely,Research & Development,1,Medical,Good,Female,4,Research Director,Good,Single,17328,Y,No,19,Average,29,20,7,12,7.0
RM1077,54,46-55,No,Travel_Frequently,Research & Development,11,Medical,Poor,Female,4,Manager,Good,Divorced,16032,Y,No,20,Good,26,14,9,1,12.0
RM1185,54,46-55,No,Travel_Rarely,Research & Development,22,Medical,Poor,Female,4,Manager,Average,Married,17426,Y,No,25,Good,36,10,8,4,7.0
RM1306,54,46-55,No,Travel_Rarely,Research & Development,7,Medical,Good,Female,2,Research Scientist,Good,Married,6854,Y,No,15,Average,14,7,1,1,7.0
RM1398,54,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,Poor,Female,2,Research Scientist,Average,Married,2897,Y,No,11,Average,9,4,3,2,3.0
RM1407,54,46-55,No,Travel_Rarely,Research & Development,10,Medical,Average,Female,2,Manufacturing Director,Poor,Single,4440,Y,Yes,19,Average,9,5,2,1,4.0
RM066,55,46-55,No,Travel_Rarely,Research & Development,8,Medical,Good,Female,4,Manager,Average,Divorced,14756,Y,Yes,14,Average,21,5,0,0,2.0
RM083,55,46-55,No,Travel_Rarely,Sales,1,Life Sciences,Poor,Male,3,Sales Executive,Good,Married,10239,Y,No,14,Average,24,1,0,1,0.0
RM188,55,46-55,No,Travel_Rarely,Research & Development,14,Medical,Average,Male,5,Research Director,Poor,Single,18722,Y,No,11,Average,36,24,15,2,15.0
RM271,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,Good,Male,5,Manager,Poor,Single,19045,Y,Yes,14,Average,37,36,10,4,13.0
RM284,55,46-55,No,Travel_Rarely,Research & Development,20,Technical Degree,Poor,Male,2,Laboratory Technician,Good,Married,5415,Y,Yes,19,Average,12,10,7,0,8.0
RM380,55,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,Average,Female,4,Manager,Good,Single,16659,Y,Yes,13,Average,30,5,4,1,2.0
RM446,55,46-55,No,Travel_Rarely,Sales,18,Life Sciences,Poor,Female,4,Manager,Poor,Single,16835,Y,No,23,Good,37,10,9,7,7.0
RM569,55,46-55,Yes,Travel_Rarely,Research & Development,2,Medical,Good,Male,5,Manager,Poor,Married,19859,Y,Yes,13,Average,24,5,2,1,4.0
RM609,55,46-55,Yes,Travel_Rarely,Sales,2,Medical,Average,Male,2,Sales Executive,Good,Single,5160,Y,No,16,Average,12,9,7,7,3.0
RM746,55,46-55,No,Travel_Frequently,Research & Development,18,Medical,Average,Male,2,Healthcare Representative,Poor,Married,6385,Y,Yes,14,Average,17,8,7,6,7.0
RM775,55,46-55,No,Non_Travel,Research & Development,2,Medical,Average,Male,4,Manager,Poor,Single,16756,Y,No,15,Average,31,9,7,6,2.0
RM788,55,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,Good,Male,3,Manufacturing Director,Poor,Married,10976,Y,No,18,Average,23,3,2,1,2.0
RM915,55,46-55,No,Non_Travel,Research & Development,8,Medical,Good,Male,4,Healthcare Representative,Poor,Divorced,13577,Y,Yes,15,Average,34,33,9,15,0.0
RM956,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,Good,Female,5,Manager,Average,Married,19187,Y,No,14,Average,23,19,9,9,11.0
RM976,55,46-55,Yes,Travel_Rarely,Sales,13,Marketing,Poor,Male,4,Sales Executive,Average,Single,13695,Y,Yes,17,Average,24,19,7,3,8.0
RM1011,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,Poor,Male,4,Research Director,Good,Divorced,14732,Y,No,13,Average,31,7,7,0,0.0
RM1066,55,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,Good,Male,2,Healthcare Representative,Average,Married,4035,Y,Yes,16,Average,4,3,2,1,2.0
RM1117,55,46-55,No,Travel_Rarely,Sales,26,Marketing,Average,Male,5,Manager,Good,Married,19586,Y,No,21,Good,36,36,6,2,13.0
RM1208,55,46-55,No,Travel_Rarely,Research & Development,22,Technical Degree,Poor,Male,1,Research Scientist,Poor,Divorced,3537,Y,No,12,Average,8,4,2,1,2.0
RM1265,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,Average,Male,5,Research Director,Poor,Married,19038,Y,No,12,Average,34,1,0,0,0.0
RM1337,55,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,Poor,Male,1,Research Scientist,Good,Married,2662,Y,No,20,Good,19,5,2,0,4.0
RM1402,55,46-55,No,Travel_Rarely,Human Resources,26,Human Resources,Average,Male,5,Manager,Poor,Married,19636,Y,Yes,18,Average,35,10,9,1,4.0
RM086,56,55+,No,Travel_Rarely,Research & Development,7,Life Sciences,Good,Male,3,Manufacturing Director,Good,Single,7260,Y,No,11,Average,37,6,4,0,2.0
RM123,56,55+,Yes,Travel_Rarely,Research & Development,14,Life Sciences,Poor,Female,1,Research Scientist,Poor,Married,4963,Y,Yes,18,Average,7,5,4,4,3.0
RM176,56,55+,No,Travel_Rarely,Research & Development,8,Life Sciences,Average,Female,1,Research Scientist,Poor,Divorced,4257,Y,Yes,18,Average,19,2,2,2,2.0
RM402,56,55+,No,Travel_Frequently,Sales,6,Life Sciences,Average,Female,4,Sales Executive,Poor,Married,13212,Y,No,11,Average,36,7,7,7,7.0
RM553,56,55+,No,Travel_Rarely,Research & Development,9,Medical,Average,Male,4,Healthcare Representative,Good,Married,11103,Y,No,11,Average,30,10,7,1,1.0
RM773,56,55+,No,Travel_Frequently,Research & Development,9,Medical,Poor,Female,1,Research Scientist,Average,Married,2942,Y,No,19,Average,18,5,4,0,3.0
RM852,56,55+,No,Travel_Rarely,Research & Development,4,Technical Degree,Good,Female,5,Manager,Poor,Divorced,19943,Y,No,13,Average,28,5,2,4,2.0
RM957,56,55+,No,Travel_Rarely,Human Resources,8,Life Sciences,Good,Male,5,Manager,Poor,Single,19717,Y,No,14,Average,36,7,3,7,7.0
RM977,56,55+,No,Travel_Rarely,Research & Development,23,Life Sciences,Good,Male,4,Manufacturing Director,Poor,Married,13402,Y,Yes,12,Average,33,19,16,15,9.0
RM1024,56,55+,No,Travel_Rarely,Research & Development,1,Life Sciences,Poor,Female,1,Research Scientist,Poor,Married,2066,Y,No,22,Good,5,3,2,1,0.0
RM1355,56,55+,Yes,Travel_Rarely,Research & Development,24,Life Sciences,Poor,Male,1,Laboratory Technician,Good,Single,2587,Y,No,16,Average,5,4,2,1,0.0
RM1372,56,55+,No,Travel_Rarely,Sales,11,Marketing,Good,Female,2,Sales Executive,Poor,Married,5380,Y,No,16,Average,6,0,0,0,0.0
RM1442,56,55+,No,Non_Travel,Research & Development,1,Life Sciences,Average,Male,2,Healthcare Representative,Average,Divorced,6306,Y,No,21,Good,13,13,12,1,9.0
RM1445,56,55+,Yes,Travel_Rarely,Research & Development,7,Technical Degree,Good,Male,1,Laboratory Technician,Average,Married,2339,Y,No,11,Average,14,10,9,9,8.0
RM164,57,55+,No,Travel_Rarely,Research & Development,24,Life Sciences,Average,Male,3,Healthcare Representative,Good,Divorced,9439,Y,Yes,16,Average,12,5,3,1,4.0
RM361,57,55+,No,Travel_Rarely,Research & Development,1,Medical,Good,Male,2,Healthcare Representative,Average,Married,6755,Y,No,11,Average,15,3,2,1,3.0
RM425,57,55+,No,Travel_Rarely,Sales,29,Marketing,Poor,Male,4,Manager,Good,Divorced,14118,Y,No,12,Average,32,1,0,0,0.0
